LoanID,loan_amnt,funded_amnt,funded_amnt_inv,sub_grade,term,emp_length,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,Output
LoanID20707473,15000,15000,15000.0,12,36,10,10.15,80000.0,15.63,0,0,31,111,9,1,13009,50.4,15,1866.85,0.0,0.0,0.0,0,44,83,0,0,204239.0,25800,0
LoanID56892590,20000,20000,20000.0,5,36,8,7.89,110000.0,21.38,0,0,31,70,7,0,9459,67.6,29,722.3,0.0,0.0,0.0,0,44,26,0,0,211916.0,14000,0
LoanID1679722,4000,4000,4000.0,5,36,10,8.9,150000.0,20.95,0,0,31,70,13,0,45318,93.4,29,571.01,0.0,0.0,0.0,0,44,156,0,0,80669.5,23700,1
LoanID10887796,30000,30000,30000.0,42,60,0,21.7,103000.0,15.73,0,1,31,70,10,0,110048,93.0,20,11848.23,0.0,0.0,0.0,0,47,113,0,0,649659.0,112900,0
LoanID12019519,25000,25000,25000.0,24,60,7,15.61,120000.0,11.05,0,3,31,102,8,1,14807,71.2,23,6477.27,0.0,0.0,0.0,0,44,100,0,0,248348.0,20800,0
LoanID67799662,10000,10000,10000.0,14,36,9,10.99,32000.0,12.45,0,0,24,70,4,0,1457,28.0,10,168.8,0.0,0.0,0.0,0,44,9,0,0,13387.0,5200,0
LoanID15179185,9150,9150,9150.0,32,36,10,17.57,63000.0,31.21,0,0,50,70,9,0,6200,60.2,22,2154.85,0.0,0.0,0.0,0,53,96,0,268,61090.0,10300,0
LoanID69969220,9500,9500,9500.0,31,36,10,15.41,28000.0,32.1,0,0,65,70,13,0,6814,17.8,22,109.8,0.0,0.0,0.0,0,65,4,0,0,39738.0,38300,0
LoanID51944546,25000,25000,25000.0,14,60,10,10.99,120000.0,15.08,0,0,31,70,17,0,30488,77.8,35,1510.76,0.0,0.0,0.0,0,44,31,0,0,108741.0,39200,0
LoanID49952519,2500,2500,2500.0,24,36,9,13.99,95000.0,23.08,0,1,65,70,10,0,9161,66.9,30,212.42,0.0,0.0,0.0,0,65,35,0,0,183133.0,13700,0
LoanID31276273,5600,5600,5600.0,33,36,0,16.99,23000.0,28.34,0,0,31,70,8,0,3787,24.9,12,449.67,0.0,0.0,0.0,0,44,26,0,0,28953.0,15200,0
LoanID36795188,14000,14000,14000.0,22,36,8,12.99,49000.0,10.83,1,1,4,70,4,0,2083,49.6,20,1772.1,0.0,0.0,0.0,0,8,61,0,0,2083.0,4200,0
LoanID988053,10300,10300,10300.0,12,36,3,10.59,45000.0,10.03,0,1,72,44,6,1,2639,61.4,10,437.66,0.0,0.0,0.0,0,44,39,0,0,80669.5,23700,1
LoanID41362722,25000,25000,25000.0,25,60,7,14.99,52000.0,26.77,0,1,31,70,16,0,35085,78.8,21,3452.71,0.0,0.0,0.0,0,44,52,0,0,48858.0,44500,0
LoanID17653798,1400,1400,1400.0,23,36,0,14.64,90000.0,5.0,0,1,31,70,5,0,1758,46.3,11,247.43,0.0,0.0,0.0,0,44,78,0,613,7641.0,3800,1
LoanID62364117,10175,10175,10175.0,31,60,10,15.61,54000.0,33.93,0,2,31,70,12,0,11731,53.3,14,511.72,0.0,0.0,0.0,0,44,17,0,0,88149.0,22000,0
LoanID66115278,9675,9675,9675.0,53,36,10,23.99,78147.0,20.44,4,1,15,70,21,0,54984,27.6,57,376.67,0.0,0.0,0.0,0,25,13,0,4344,285279.0,70900,0
LoanID58004557,35000,35000,35000.0,25,36,10,14.65,175000.0,22.77,0,0,31,70,18,0,37288,86.9,28,2361.59,0.0,0.0,0.0,0,44,26,0,0,266350.0,42900,0
LoanID9389008,4800,4800,4800.0,23,36,10,15.61,98500.0,12.54,0,2,67,70,15,0,14522,27.3,35,1147.96,0.0,0.0,0.0,0,44,117,0,0,317918.0,53100,0
LoanID49992790,14325,14325,14325.0,5,36,10,7.89,61000.0,19.0,0,0,31,70,9,0,24433,77.6,13,674.9,0.0,0.0,0.0,0,44,35,0,0,35547.0,31500,0
LoanID65536829,20000,20000,20000.0,23,60,2,13.33,85000.0,14.12,0,1,31,70,12,0,31840,88.0,22,730.19,0.0,0.0,0.0,0,44,13,0,0,109845.0,36200,0
LoanID23432881,16625,16625,16625.0,31,36,5,15.61,38000.0,12.22,0,2,31,70,13,0,17467,41.7,27,1641.36,0.0,0.0,0.0,0,44,39,0,0,152573.0,41900,1
LoanID1266788,35000,35000,35000.0,21,36,8,14.33,110000.0,11.37,0,0,31,70,11,0,47877,61.4,19,6842.71,0.0,0.0,0.0,0,44,96,0,0,464373.0,78000,1
LoanID72147627,14000,14000,14000.0,22,60,5,12.59,56750.0,26.27,0,0,31,70,12,0,9962,46.1,28,0.0,0.0,0.0,0.0,0,44,48,0,0,136494.0,21600,0
LoanID16522628,12825,12825,12800.0,25,60,10,15.61,34132.0,25.0,0,0,31,70,9,0,5691,53.7,10,2955.64,0.0,0.0,0.0,0,44,87,0,602,11589.0,10600,0
LoanID71159513,12000,12000,12000.0,31,60,5,15.41,44000.0,26.27,0,2,42,70,19,0,6710,67.1,29,133.55,0.0,0.0,0.0,0,44,4,0,0,156615.0,10000,0
LoanID66165376,25000,25000,25000.0,14,60,5,10.99,50000.0,18.27,0,0,31,70,5,0,28136,87.7,19,647.68,0.0,0.0,0.0,0,44,13,0,0,220896.0,32100,0
LoanID67822622,10000,10000,10000.0,21,60,3,12.29,72543.0,18.41,0,1,38,70,18,0,14498,46.3,24,196.76,0.0,0.0,0.0,0,44,9,0,0,162212.0,31300,0
LoanID49644065,5000,5000,5000.0,12,36,0,9.17,30000.0,4.68,0,0,28,70,6,0,3455,50.1,15,274.25,0.0,0.0,0.0,0,60,35,0,0,3455.0,6900,0
LoanID42053221,14825,14825,14825.0,34,60,10,17.14,114660.0,26.41,2,4,13,70,18,0,11099,91.0,41,2185.69,0.0,0.0,0.0,0,44,48,0,0,188825.0,12168,0
LoanID63017599,3200,3200,3200.0,24,36,1,13.99,55000.0,13.34,0,1,39,70,23,0,3924,36.7,28,150.36,0.0,0.0,0.0,0,39,17,0,172,44121.0,10700,0
LoanID63007476,23400,23400,23400.0,23,36,4,13.33,75000.0,22.74,0,1,31,70,30,0,18724,61.4,53,986.67,0.0,0.0,0.0,0,44,17,0,64,124109.0,30500,0
LoanID30233727,35000,35000,34950.0,31,36,10,15.61,450000.0,4.24,0,1,37,70,15,0,128112,40.2,44,4740.48,0.0,0.0,0.0,0,37,48,0,0,1332695.0,188400,1
LoanID43975607,9600,9600,9600.0,13,36,3,9.99,72000.0,9.14,1,1,21,68,37,1,14269,55.7,42,705.99,0.0,0.0,0.0,0,44,48,0,145,257146.0,25600,0
LoanID62056158,35000,35000,34950.0,13,36,6,9.99,199956.0,1.72,0,1,31,70,9,0,3251,1.7,31,1200.48,0.0,0.0,0.0,0,44,17,0,0,332717.0,100600,1
LoanID37617459,30000,30000,29975.0,13,36,5,10.49,300000.0,12.44,0,0,31,85,20,1,14334,41.9,50,3066.77,0.0,0.0,0.0,0,44,61,0,503,532571.0,34200,0
LoanID70659452,19200,19200,19200.0,21,36,6,11.99,58000.0,27.56,0,0,31,109,7,1,20553,98.3,20,249.39,0.0,0.0,0.0,0,44,4,0,0,99214.0,20900,0
LoanID1108562,35000,35000,34828.30375,41,60,2,18.64,130000.0,10.53,0,2,31,70,6,0,33446,65.1,21,9272.45,0.0,0.0,0.0,0,44,83,0,0,80669.5,23700,1
LoanID42443639,12000,12000,12000.0,25,60,5,14.99,60000.0,19.7,0,0,31,68,14,1,10202,39.0,34,1527.23,0.0,0.0,0.0,0,65,52,0,0,19856.0,26400,0
LoanID45018390,6000,6000,6000.0,4,36,10,6.92,50000.0,9.39,0,1,60,45,6,1,5025,41.5,31,301.74,0.0,0.0,0.0,0,60,44,0,19893,16862.0,12100,0
LoanID13337837,4000,4000,4000.0,2,36,2,6.62,42000.0,25.11,0,0,31,70,19,0,3967,38.1,28,361.33,0.0,0.0,0.0,0,44,104,0,0,108141.0,10400,0
LoanID43286216,24000,24000,24000.0,31,36,10,15.59,79000.0,24.9,0,3,29,70,25,0,26351,53.1,45,3162.8,0.0,0.0,0.0,0,29,48,0,0,229954.0,49600,0
LoanID52606494,12000,12000,12000.0,2,36,1,6.24,53000.0,17.55,6,0,13,70,13,0,9833,93.6,25,450.32,0.0,0.0,0.0,0,13,35,0,0,29900.0,10500,0
LoanID70454867,21300,21300,21250.0,44,36,3,19.99,60000.0,25.78,0,1,31,70,14,0,7204,64.3,21,678.72,0.0,0.0,0.0,0,31,9,0,0,47451.0,11200,0
LoanID31306097,5000,5000,5000.0,12,36,6,10.15,34000.0,22.38,0,1,79,115,16,1,5712,34.8,19,531.64,0.0,0.0,0.0,0,79,65,0,4408,12041.0,16400,0
LoanID60334393,20000,20000,20000.0,25,36,0,14.65,70000.0,23.09,0,1,64,47,11,2,7236,45.2,32,1133.19,0.0,0.0,0.0,0,72,22,0,0,111218.0,16000,0
LoanID1379076,21000,21000,21000.0,14,36,9,12.42,106000.0,7.57,0,1,31,70,3,0,21344,66.1,8,2262.8,0.0,0.0,0.0,0,44,52,0,0,80669.5,23700,1
LoanID8711598,10175,10175,10175.0,24,36,10,15.88,46000.0,17.11,0,0,31,70,8,0,10171,96.0,8,2516.76,0.0,0.0,0.0,0,44,122,0,0,18205.0,10600,0
LoanID6988033,8800,8800,8800.0,14,36,10,13.11,58000.0,25.08,1,0,18,70,19,0,22316,49.6,34,1843.55,0.0,0.0,0.0,0,44,135,0,0,73426.0,45000,0
LoanID58499359,15000,15000,15000.0,12,60,7,9.17,38000.0,11.37,0,0,31,70,9,0,6547,52.0,17,657.18,0.0,0.0,0.0,0,44,26,0,0,8339.0,12600,0
LoanID30204319,16000,16000,16000.0,14,36,1,11.67,85000.0,37.83,2,3,5,70,32,0,40304,29.0,62,1936.25,0.0,0.0,0.0,1,5,65,0,0,238645.0,139000,0
LoanID2158675,12075,12075,12075.0,14,36,7,13.11,77520.0,27.41,0,0,27,70,15,0,16291,62.2,23,2594.76,0.0,0.0,0.0,0,44,156,0,0,269442.0,26200,1
LoanID58729117,12000,12000,12000.0,31,60,5,15.61,42000.0,29.09,0,1,59,70,10,0,11872,66.7,27,899.74,0.0,0.0,0.0,0,44,26,0,0,55479.0,17800,0
LoanID18985114,10000,10000,10000.0,14,36,8,11.67,58000.0,21.87,0,2,31,103,15,1,11610,51.1,51,1437.51,0.0,0.0,0.0,0,44,83,0,0,353179.0,22700,0
LoanID64233960,24000,24000,24000.0,44,60,10,19.99,90000.0,15.24,1,0,6,56,13,2,6725,48.0,14,1548.71,0.0,0.0,0.0,0,44,17,0,0,50540.0,14000,0
LoanID1819477,7100,7100,7100.0,13,36,5,12.12,26000.0,33.05,0,0,31,70,11,0,10864,86.2,16,1231.74,0.0,0.0,0.0,0,44,104,0,0,48102.0,12604,1
LoanID4578171,6000,6000,6000.0,22,36,4,15.31,43000.0,16.77,0,1,50,70,18,0,6015,83.5,33,1514.88,15.0,0.0,0.0,0,44,148,0,0,103067.0,7200,0
LoanID46736816,22000,22000,22000.0,24,36,4,13.99,180000.0,9.67,0,3,31,47,16,1,17461,73.0,38,2060.51,0.0,0.0,0.0,0,43,39,0,0,39593.0,23900,0
LoanID61437327,3000,3000,3000.0,21,36,4,12.29,52000.0,20.52,0,0,40,40,12,1,5849,67.2,24,116.56,0.0,0.0,0.0,0,48,17,0,0,35919.0,8700,0
LoanID35132061,15000,15000,15000.0,24,60,10,14.49,50000.0,19.06,0,0,31,70,8,0,18536,68.4,16,2325.55,0.0,0.0,0.0,0,44,61,0,0,31025.0,27100,0
LoanID63870410,33000,33000,32975.0,44,36,0,19.99,66000.0,29.81,0,1,63,70,16,0,12951,77.1,41,2093.88,0.0,0.0,0.0,0,63,17,0,0,97740.0,16800,0
LoanID43032770,25000,25000,25000.0,43,60,10,19.99,67000.0,25.65,0,2,45,70,9,0,3454,49.3,24,4288.72,0.0,0.0,0.0,0,48,52,0,0,159207.0,7000,0
LoanID2641412,10000,10000,10000.0,21,36,9,14.33,54000.0,27.31,0,2,71,70,16,0,13054,47.8,26,2361.65,0.0,0.0,0.0,0,44,161,0,0,111939.0,27300,1
LoanID66514028,3000,3000,3000.0,22,36,2,12.69,57158.0,18.62,0,0,31,70,18,0,24178,80.3,21,60.6,0.0,0.0,0.0,0,44,13,0,0,149447.0,30100,0
LoanID5495085,5000,5000,5000.0,31,36,3,17.77,40000.0,12.03,0,1,29,70,6,0,2302,36.5,25,1285.39,0.0,0.0,0.0,0,29,104,0,0,7586.0,6300,1
LoanID14588732,15000,15000,15000.0,25,60,3,15.61,37000.0,33.14,0,0,25,70,14,0,10868,89.0,24,3746.08,0.0,0.0,0.0,0,44,96,0,0,25048.0,12500,0
LoanID42432825,35000,35000,35000.0,35,60,10,17.86,82000.0,32.83,0,0,31,70,16,0,31925,89.2,36,5787.04,0.0,0.0,0.0,0,44,52,0,0,74795.0,35800,0
LoanID1518387,8500,8500,8500.0,34,36,3,18.55,30000.0,14.8,0,0,31,70,3,0,5322,96.8,6,1746.37,0.0,0.0,0.0,0,44,70,0,0,80669.5,23700,1
LoanID15570031,15175,15175,15175.0,35,36,10,19.47,50000.0,26.79,0,0,73,70,9,0,14140,74.0,14,3640.92,0.0,0.0,0.0,0,73,78,0,0,182475.0,19100,1
LoanID60184075,22000,22000,22000.0,2,36,10,6.24,103000.0,27.61,0,0,41,70,24,0,14780,31.0,45,527.62,0.0,0.0,0.0,0,44,22,0,0,305232.0,47700,0
LoanID8105121,35000,35000,35000.0,43,60,10,21.6,110000.0,11.44,0,0,31,70,10,0,32017,94.4,22,15427.87,0.0,0.0,0.0,0,44,126,0,0,274663.0,33900,0
LoanID43845574,15125,15125,15125.0,4,36,7,6.92,95000.0,17.53,0,0,31,76,14,1,9745,70.6,34,766.45,0.0,0.0,0.0,0,44,43,0,0,303129.0,13800,0
LoanID53342802,29200,29200,29200.0,23,60,2,13.33,67792.5,16.0,0,0,31,70,11,0,18298,57.2,14,2134.5,0.0,0.0,0.0,0,44,31,0,0,33624.0,32000,0
LoanID68168975,17850,17850,17850.0,21,60,4,12.05,47000.0,7.0,0,0,41,70,21,0,8813,61.6,29,344.35,0.0,0.0,0.0,0,44,9,0,0,245780.0,14300,0
LoanID13897172,22250,22250,22225.0,41,60,4,19.99,62000.0,11.51,0,0,28,70,10,0,10529,43.7,23,7211.26,0.0,0.0,0.0,0,28,95,0,0,18149.0,24100,0
LoanID31086651,16575,16575,16575.0,52,60,5,24.08,37000.0,38.53,0,0,31,70,34,0,19007,75.4,68,4347.06,0.0,0.0,0.0,0,44,61,0,0,184455.0,25200,0
LoanID38760246,13000,13000,13000.0,21,36,4,12.39,75000.0,23.09,0,0,31,70,12,0,18518,60.1,44,839.52,0.0,0.0,0.0,0,44,26,0,0,83420.0,30800,1
LoanID51783547,8000,8000,8000.0,13,36,10,9.99,52000.0,33.97,0,0,31,70,8,0,5427,83.5,15,478.53,0.0,0.0,0.0,0,44,35,0,0,40938.0,6500,0
LoanID5337157,16200,16200,16200.0,5,36,10,8.9,100000.0,13.23,0,0,80,70,10,0,24867,66.3,17,1539.43,0.0,1674.6,16.746,0,44,65,0,0,163459.0,37500,0
LoanID26196958,20000,20000,20000.0,22,60,10,13.35,110000.0,3.9,0,1,31,70,16,0,10246,12.6,28,3404.52,0.0,0.0,0.0,0,44,74,0,0,347024.0,81000,0
LoanID1586828,24000,24000,23975.0,35,60,10,19.22,70000.0,18.29,0,0,27,70,7,0,9467,55.9,10,1882.39,0.0,0.0,0.0,0,44,22,0,0,80669.5,23700,1
LoanID57905490,12000,12000,12000.0,43,60,6,19.19,95000.0,19.15,0,1,31,91,12,1,11571,59.0,28,927.11,0.0,0.0,0.0,0,44,22,0,309,33900.0,19600,0
LoanID44836825,10000,10000,10000.0,15,36,10,11.53,90000.0,6.72,1,2,20,38,11,1,5973,43.9,41,850.69,0.0,0.0,0.0,0,48,44,0,51,11108.0,13600,0
LoanID41686145,21000,21000,21000.0,5,36,1,8.19,50000.0,26.79,1,0,17,70,18,0,19943,57.8,26,1472.27,0.0,0.0,0.0,0,74,52,0,0,24447.0,34500,0
LoanID1704480,10050,10050,10050.0,13,36,2,12.12,30000.0,31.44,0,0,31,70,12,0,16646,53.3,15,1840.57,0.0,0.0,0.0,0,44,117,0,0,80669.5,23700,1
LoanID11618094,20000,20000,20000.0,24,60,6,15.61,65000.0,13.04,0,0,31,70,13,0,12502,78.1,20,5544.6,0.0,0.0,0.0,0,44,109,0,0,152177.0,16000,0
LoanID64726383,10000,10000,10000.0,21,36,10,12.29,108000.0,19.97,2,0,22,70,12,0,20786,91.2,22,388.54,0.0,0.0,0.0,0,44,17,0,0,242499.0,22800,0
LoanID18485418,20000,20000,20000.0,31,60,10,15.61,160000.0,0.33,0,3,31,43,6,1,994,13.3,31,4410.82,0.0,0.0,0.0,0,44,87,0,0,187876.0,7500,0
LoanID33940935,5000,5000,5000.0,13,36,10,10.99,65000.0,17.05,0,0,52,70,5,0,1494,32.5,31,562.79,0.0,0.0,0.0,0,52,65,0,5182,27377.0,4600,0
LoanID52851909,5000,5000,5000.0,24,36,0,13.99,43000.0,24.3,1,0,13,70,10,0,6407,70.4,29,424.82,0.0,0.0,0.0,0,43,35,0,0,20078.0,9100,0
LoanID8104029,6000,6000,6000.0,14,36,10,12.35,57000.0,27.28,1,0,9,70,11,0,26711,69.0,25,808.4,0.0,0.0,0.0,0,44,70,0,0,51845.0,38700,1
LoanID63030256,20000,20000,20000.0,14,60,9,10.99,47000.0,28.88,0,0,31,70,4,0,5494,66.2,27,688.23,0.0,0.0,0.0,0,44,17,0,0,26433.0,8300,0
LoanID1813134,9250,9250,9250.0,15,36,2,14.09,65000.0,16.02,0,0,31,70,12,0,32171,80.8,28,2143.33,0.0,0.0,0.0,0,44,156,0,0,40217.0,39800,1
LoanID63336183,18000,18000,18000.0,14,36,10,10.99,85000.0,22.07,2,0,7,58,13,1,6573,26.2,30,613.96,0.0,0.0,0.0,1,44,17,0,1236,69090.0,25100,0
LoanID70538319,15000,15000,15000.0,23,60,6,13.18,50000.0,22.71,1,0,21,70,6,0,15677,80.4,17,0.0,0.0,0.0,0.0,0,21,48,0,0,314302.0,19500,0
LoanID59602529,23925,23925,23925.0,24,36,6,13.99,75000.0,27.36,1,1,8,70,12,0,22691,65.0,38,1312.49,0.0,0.0,0.0,0,44,22,0,1239,184109.0,34900,0
LoanID42722432,14125,14125,14125.0,24,36,3,14.31,40000.0,27.78,0,0,31,70,9,0,23683,87.7,14,641.9,0.0,0.0,0.0,0,44,22,0,0,29714.0,27000,0
LoanID61026826,13600,13600,13600.0,24,36,3,13.99,34000.0,27.04,0,1,29,70,15,0,12938,53.2,28,735.51,0.0,0.0,0.0,0,45,26,0,87,82175.0,24300,0
LoanID66442364,18400,18400,18400.0,31,60,6,15.61,40000.0,33.66,1,0,22,70,10,0,26359,57.7,17,694.09,0.0,0.0,0.0,0,28,13,0,0,41940.0,45700,0
LoanID4592762,8000,8000,8000.0,14,36,6,13.11,85000.0,11.25,0,0,31,70,13,0,9279,74.2,18,941.44,0.0,0.0,0.0,0,44,57,0,0,32048.0,12500,1
LoanID71310643,9000,9000,9000.0,1,36,7,5.32,35000.0,17.44,0,0,31,70,12,0,12324,28.3,24,0.0,0.0,0.0,0.0,0,44,48,0,0,19750.0,43500,0
LoanID30615334,10000,10000,10000.0,22,36,2,13.35,40000.0,30.09,0,2,31,70,11,0,32137,59.1,23,810.15,0.0,0.0,0.0,0,44,35,0,0,104870.0,54400,0
LoanID1591144,5000,5000,5000.0,22,36,4,14.65,39000.0,29.94,1,0,4,70,8,0,3334,69.5,26,908.96,0.0,0.0,0.0,0,44,83,0,0,80669.5,23700,1
LoanID9050977,12000,12000,11950.0,13,36,1,11.99,55000.0,21.38,0,0,31,70,17,0,28619,79.3,46,2173.59,0.0,0.0,0.0,0,44,117,0,0,177052.0,36070,0
LoanID47337035,3500,3500,3500.0,11,36,0,8.18,26500.0,9.74,0,1,31,37,9,1,2520,49.4,34,191.66,0.0,0.0,0.0,0,44,39,0,70,12361.0,5100,0
LoanID1795343,16000,16000,15975.0,4,36,6,7.9,70000.0,14.41,0,0,31,70,10,0,6597,44.9,34,1810.78,0.0,0.0,0.0,0,44,109,0,0,130643.0,14700,1
LoanID26136238,7775,7775,7775.0,15,36,9,12.49,54000.0,29.31,0,0,31,70,13,0,30373,73.9,23,1108.44,0.0,0.0,0.0,0,44,74,0,0,39264.0,41100,0
LoanID51813596,10000,10000,10000.0,3,36,1,6.68,43300.0,34.81,0,0,33,70,17,0,12279,66.7,27,403.68,0.0,0.0,0.0,0,44,35,0,0,120280.0,18400,0
LoanID7830548,9750,9750,9750.0,14,36,3,12.35,30000.0,29.16,0,0,31,70,10,0,8285,73.3,17,1875.62,0.0,0.0,0.0,0,44,131,0,0,24652.0,11300,0
LoanID59084214,12000,12000,12000.0,15,36,10,11.53,58000.0,22.34,0,0,29,70,7,0,25645,86.9,14,643.15,0.0,0.0,0.0,0,44,26,0,202,104369.0,29500,0
LoanID44697024,24000,24000,24000.0,15,60,10,11.53,81000.0,11.26,0,1,31,51,14,4,5063,9.9,35,2158.61,0.0,0.0,0.0,0,44,44,0,0,141322.0,50900,0
LoanID45750012,30000,30000,30000.0,34,60,10,17.57,220000.0,8.46,0,0,44,70,5,0,14472,98.4,22,3831.04,0.0,0.0,0.0,0,58,39,0,0,27048.0,14700,1
LoanID69293668,21600,21600,21500.0,31,60,3,15.41,85000.0,20.08,0,0,31,70,14,0,14100,67.1,35,523.92,0.0,0.0,0.0,0,44,9,0,0,74544.0,21000,0
LoanID18484443,8000,8000,8000.0,22,36,3,13.35,67000.0,15.37,1,0,12,58,22,1,47271,38.5,37,1322.12,0.0,0.0,0.0,0,50,87,0,3578,157615.0,63500,0
LoanID70335398,22000,22000,22000.0,5,36,2,7.89,71000.0,19.83,0,0,31,70,15,0,30276,54.3,37,125.36,0.0,0.0,0.0,0,44,9,0,0,229713.0,55800,0
LoanID41115745,15000,15000,15000.0,11,36,8,8.67,37000.0,19.29,1,1,17,70,6,0,2452,57.0,21,1028.91,0.0,0.0,0.0,0,44,48,0,0,102940.0,4300,0
LoanID55926178,30000,30000,30000.0,32,60,10,16.55,67000.0,24.22,0,0,44,70,9,0,31817,90.6,25,2133.69,0.0,0.0,0.0,0,44,22,0,0,283813.0,35100,0
LoanID16711205,14625,14625,14575.0,34,60,3,18.92,35000.0,22.36,0,0,31,70,11,0,5476,61.5,11,4146.36,0.0,0.0,0.0,0,44,91,0,0,20455.0,8900,0
LoanID5011757,6000,6000,6000.0,22,36,10,15.31,70000.0,20.04,0,1,24,70,11,0,15355,83.9,20,1357.25,0.0,0.0,0.0,0,79,113,0,0,24540.0,18300,1
LoanID32308630,9000,9000,9000.0,3,36,8,7.12,96000.0,20.18,0,0,31,116,9,1,6340,37.7,21,440.64,0.0,0.0,0.0,0,44,39,0,267,200548.0,16800,1
LoanID59641680,10000,10000,10000.0,5,36,10,7.89,115000.0,8.34,0,1,31,70,13,0,10756,77.9,22,308.02,0.0,0.0,0.0,0,44,26,0,94,30430.0,13800,0
LoanID38669793,21000,21000,21000.0,41,60,2,18.54,130000.0,20.52,0,1,31,70,15,0,43462,73.7,27,3334.25,0.0,0.0,0.0,0,44,52,0,0,453703.0,59000,0
LoanID13888662,6000,6000,6000.0,22,36,10,14.16,80000.0,15.53,2,4,2,70,15,0,7747,41.8,27,1010.48,15.0,0.0,0.0,0,29,78,0,0,40474.0,18200,0
LoanID20037351,35000,35000,35000.0,33,60,10,16.99,120000.0,14.2,0,0,56,70,17,0,27100,65.0,46,8432.56,0.0,0.0,0.0,0,56,83,0,0,1361016.0,41700,0
LoanID55289316,15600,15600,15600.0,24,60,3,13.99,88000.0,27.96,0,0,31,70,9,0,17927,77.9,20,1046.94,0.0,0.0,0.0,0,44,26,0,0,97388.0,23000,0
LoanID40650344,4000,4000,4000.0,4,36,8,7.49,36000.0,14.47,0,0,60,70,10,0,4562,16.0,18,254.44,0.0,0.0,0.0,0,62,52,0,1575,36910.0,28600,0
LoanID52145020,12000,12000,12000.0,22,36,5,12.69,120000.0,21.1,0,0,31,70,13,0,23616,91.9,53,914.91,0.0,0.0,0.0,0,44,35,0,0,161786.0,25700,0
LoanID17332100,10000,10000,10000.0,41,36,0,19.99,50000.0,4.79,1,2,11,70,3,0,0,56.0,21,1882.24,0.0,0.0,0.0,0,44,61,0,0,39954.0,0,1
LoanID43950140,14450,14450,14450.0,41,36,9,18.25,85000.0,19.71,0,4,77,65,16,1,7081,39.1,29,1871.25,0.0,0.0,0.0,0,77,39,0,0,45661.0,18100,0
LoanID52185542,8150,8150,8150.0,24,36,8,13.99,138000.0,13.77,0,0,31,70,6,0,2320,72.5,10,692.48,0.0,0.0,0.0,0,44,35,0,0,190690.0,3200,0
LoanID48802019,21000,21000,21000.0,1,36,10,5.93,166000.0,6.22,0,0,31,70,11,0,37474,25.3,24,830.88,0.0,0.0,0.0,0,44,39,0,0,487234.0,106000,0
LoanID10361509,18000,18000,17950.0,21,36,7,14.3,65000.0,20.35,1,0,0,70,13,0,15939,82.6,24,3853.77,0.0,0.0,0.0,0,44,113,1,0,31397.0,19300,0
LoanID69322946,18000,18000,17900.0,42,60,2,18.49,45000.0,24.27,0,0,38,70,14,0,5185,38.4,24,524.12,0.0,0.0,0.0,0,44,9,0,0,83891.0,13500,0
LoanID64986992,10000,10000,10000.0,11,36,3,8.18,53736.0,9.09,0,0,29,70,7,0,8700,65.9,15,190.37,0.0,0.0,0.0,0,33,13,0,0,16998.0,13200,0
LoanID25736231,11500,11500,11500.0,53,60,10,24.5,72000.0,22.52,1,1,9,70,10,0,44230,85.4,17,2463.98,0.0,0.0,0.0,0,44,48,0,0,263086.0,55300,0
LoanID1442780,15800,15800,15800.0,11,36,10,10.16,46000.0,15.5,0,0,31,70,16,0,15107,29.0,33,2213.43,0.0,0.0,0.0,0,44,100,0,0,19968.0,52922,1
LoanID22292693,7000,7000,7000.0,13,36,10,10.99,58000.0,17.19,0,1,64,70,6,0,6872,67.0,20,708.47,0.0,0.0,0.0,0,125,52,0,0,28757.0,10200,1
LoanID61370843,12000,12000,12000.0,22,36,4,12.69,40000.0,15.3,0,1,31,76,11,1,5414,24.8,33,114.21,0.0,0.0,0.0,0,44,4,0,0,13052.0,21800,1
LoanID31025710,1000,1000,1000.0,15,36,6,12.49,70000.0,19.27,1,1,19,70,13,0,20302,84.9,30,129.08,0.0,0.0,0.0,0,44,65,0,0,160096.0,23900,0
LoanID56459192,9000,9000,9000.0,4,36,8,7.26,84000.0,17.54,0,0,31,70,16,0,7352,17.7,44,348.71,0.0,0.0,0.0,0,44,31,0,675,235173.0,41600,0
LoanID7653081,10000,10000,10000.0,13,36,10,11.55,85000.0,19.24,0,0,31,70,9,0,31991,88.1,16,1693.51,0.0,0.0,0.0,0,44,109,0,0,72132.0,36300,1
LoanID8097590,12000,12000,11950.0,12,36,7,10.64,60000.0,20.23,0,0,31,70,23,0,25937,48.3,37,1902.06,0.0,0.0,0.0,0,44,113,0,0,246771.0,53700,1
LoanID54665902,35000,35000,35000.0,22,36,10,12.69,130000.0,10.94,0,0,51,70,8,0,33082,66.7,22,2384.48,0.0,0.0,0.0,0,44,31,0,0,344875.0,49600,0
LoanID57916517,15000,15000,15000.0,14,36,5,10.99,106800.0,15.23,0,0,31,70,13,0,15862,42.3,28,582.43,0.0,0.0,0.0,0,44,22,0,0,482448.0,37500,0
